lang	domain	intent	utterance
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar una temportizadors
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar unes alarma
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar unes alarmes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar unes alerta
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar unes alertes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar unes esdeveniment
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar unes esdeveniments
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar unes event
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar unes events
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar unes recordatori
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar unes recordatoris
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar unes temportizador
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar unes temportizadors
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar uns alarma
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar uns alarmes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar uns alerta
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar uns alertes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar uns esdeveniment
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar uns esdeveniments
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar uns event
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar uns events
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar uns recordatori
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar uns recordatoris
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar uns temportizador
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig oblidar uns temportizadors
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algun alarma
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algun alarmes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algun alerta
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algun alertes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algun esdeveniment
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algun esdeveniments
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algun event
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algun events
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algun recordatori
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algun recordatoris
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algun temportizador
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algun temportizadors
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguna alarma
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguna alarmes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguna alerta
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguna alertes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguna esdeveniment
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguna esdeveniments
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguna event
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguna events
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguna recordatori
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguna recordatoris
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguna temportizador
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguna temportizadors
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algunes alarma
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algunes alarmes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algunes alerta
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algunes alertes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algunes esdeveniment
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algunes esdeveniments
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algunes event
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algunes events
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algunes recordatori
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algunes recordatoris
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algunes temportizador
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre algunes temportizadors
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguns alarma
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguns alarmes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguns alerta
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguns alertes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguns esdeveniment
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguns esdeveniments
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguns event
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguns events
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguns recordatori
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguns recordatoris
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguns temportizador
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre alguns temportizadors
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre cap alarma
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre cap alarmes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre cap alerta
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre cap alertes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre cap esdeveniment
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre cap esdeveniments
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre cap event
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre cap events
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre cap recordatori
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre cap recordatoris
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre cap temportizador
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre cap temportizadors
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualque alarma
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualque alarmes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualque alerta
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualque alertes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualque esdeveniment
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualque esdeveniments
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualque event
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualque events
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualque recordatori
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualque recordatoris
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualque temportizador
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualque temportizadors
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevol alarma
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevol alarmes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevol alerta
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevol alertes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevol esdeveniment
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevol esdeveniments
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevol event
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevol events
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevol recordatori
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevol recordatoris
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevol temportizador
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevol temportizadors
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevulla alarma
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevulla alarmes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevulla alerta
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevulla alertes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevulla esdeveniment
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevulla esdeveniments
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevulla event
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevulla events
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevulla recordatori
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevulla recordatoris
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevulla temportizador
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualsevulla temportizadors
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevol alarma
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevol alarmes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevol alerta
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevol alertes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevol esdeveniment
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevol esdeveniments
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevol event
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevol events
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevol recordatori
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevol recordatoris
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevol temportizador
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevol temportizadors
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevulla alarma
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevulla alarmes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevulla alerta
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevulla alertes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevulla esdeveniment
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevulla esdeveniments
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevulla event
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevulla events
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevulla recordatori
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevulla recordatoris
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevulla temportizador
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre qualssevulla temportizadors
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre un alarma
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre un alarmes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre un alerta
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre un alertes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre un esdeveniment
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre un esdeveniments
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre un event
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre un events
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre un recordatori
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre un recordatoris
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre un temportizador
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre un temportizadors
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre una alarma
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre una alarmes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre una alerta
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre una alertes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre una esdeveniment
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre una esdeveniments
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre una event
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre una events
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre una recordatori
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre una recordatoris
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre una temportizador
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre una temportizadors
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre unes alarma
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre unes alarmes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre unes alerta
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre unes alertes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre unes esdeveniment
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre unes esdeveniments
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre unes event
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre unes events
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre unes recordatori
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre unes recordatoris
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre unes temportizador
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre unes temportizadors
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre uns alarma
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre uns alarmes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre uns alerta
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre uns alertes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre uns esdeveniment
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre uns esdeveniments
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre uns event
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre uns events
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre uns recordatori
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre uns recordatoris
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre uns temportizador
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	em vaig perdre uns temportizadors
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat algun alarma
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat algun alarmes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat algun alerta
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat algun alertes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat algun esdeveniment
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat algun esdeveniments
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat algun event
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat algun events
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat algun recordatori
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat algun recordatoris
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat algun temportizador
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat algun temportizadors
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat alguna alarma
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat alguna alarmes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat alguna alerta
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat alguna alertes
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat alguna esdeveniment
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat alguna esdeveniments
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat alguna event
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat alguna events
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat alguna recordatori
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat alguna recordatoris
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat alguna temportizador
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat alguna temportizadors
ca	ovos-skill-alerts.openvoiceos	missed_alerts.intent	he oblidat algunes alarma
