domain,intent,utterance
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics passà este dia en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics passà hui"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics passà hui a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics passà hui en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeiren amb data {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeiren amb data {date} a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeiren amb data {date} en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeiren el {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeiren el {date} a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeiren el {date} en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeiren en data {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeiren en data {date} a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeiren en data {date} en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeiren en {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeiren en {date} a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeiren en {date} en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeí amb data {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeí amb data {date} a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeí amb data {date} en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeí el {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeí el {date} a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeí el {date} en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeí en data {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeí en data {date} a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeí en data {date} en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeí en {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeí en {date} a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics succeí en {date} en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va passar aquest dia"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va passar aquest dia a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va passar aquest dia en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va passar avui"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va passar avui a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va passar avui en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va passar en aquesta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va passar en aquesta data a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va passar en aquesta data en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va passar en esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va passar en esta data a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va passar en esta data en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va passar este dia"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va passar este dia a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va passar este dia en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va passar hui"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va passar hui a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va passar hui en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va succeir amb data {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va succeir amb data {date} a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va succeir amb data {date} en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va succeir el {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va succeir el {date} a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va succeir el {date} en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va succeir en data {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va succeir en data {date} a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va succeir en data {date} en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va succeir en {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va succeir en {date} a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics va succeir en {date} en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van passar aquest dia"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van passar aquest dia a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van passar aquest dia en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van passar avui"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van passar avui a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van passar avui en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van passar en aquesta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van passar en aquesta data a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van passar en aquesta data en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van passar en esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van passar en esta data a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van passar en esta data en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van passar este dia"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van passar este dia a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van passar este dia en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van passar hui"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van passar hui a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van passar hui en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van succeir amb data {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van succeir amb data {date} a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van succeir amb data {date} en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van succeir el {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van succeir el {date} a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van succeir el {date} en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van succeir en data {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van succeir en data {date} a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van succeir en data {date} en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van succeir en {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van succeir en {date} a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm fets històrics van succeir en {date} en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre  passaren aquest dia"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre  passaren aquest dia a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","explica'm sobre  passaren aquest dia en la història"
